customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,Churn,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling
7590-VHVEG_0678,72.0,43.68094586915888,3077.96047893893,0,2,2,0,Female,0,Yes,No,No,Yes,No,No,No,No,No internet service,Yes,Yes
7590-VHVEG_0679,60.187321859044644,79.06059325327945,4633.973092810267,0,0,3,1,Male,0,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes
7590-VHVEG_0680,50.95989102108538,81.47385336952591,4141.27781960703,0,2,2,1,Female,0,Yes,No,No,No,No,No,No,No,Yes,No internet service,Yes
7590-VHVEG_0681,8.948252506005138,53.84169803082038,503.84980162774855,0,2,2,0,Male,0,Yes,No,Yes,No,No,No internet service,Yes,No,Yes,No,Yes
7590-VHVEG_0682,5.621985983594627,74.28510086057577,400.7606923298574,2,2,2,0,Female,1,No,No,No,Yes,No,No,Yes,No,Yes,No,No
7590-VHVEG_0683,33.1367879604535,77.38449538321217,2584.6251753120496,0,2,3,0,Female,0,No,No,No,Yes,No internet service,No internet service,No internet service,No,Yes,Yes,Yes
7590-VHVEG_0684,72.0,74.82786640145085,5465.27062983824,0,1,0,1,Female,0,No,Yes,No,Yes,No internet service,No internet service,Yes,No,No,No internet service,Yes
7590-VHVEG_0685,24.409512657142265,54.8861270610401,1417.027018124617,0,2,0,1,Female,0,No,Yes,Yes,Yes,No internet service,No,No,No,Yes,No,No
7590-VHVEG_0686,25.431826843757595,77.63027560214226,2060.0168634644256,1,0,0,1,Female,1,No,No,Yes,Yes,No internet service,Yes,Yes,No,No,No internet service,Yes
7590-VHVEG_0687,9.854250924319524,100.15926012541235,1087.5270842366356,0,2,1,1,Male,0,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes
7590-VHVEG_0688,44.02421275236266,34.36278801952933,1562.5028846364182,0,1,0,1,Male,0,No,No,Yes,No,Yes,Yes,No internet service,No,No internet service,No,Yes
7590-VHVEG_0689,6.212339464382126,43.99849911145485,308.9661953609788,0,0,0,1,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No,Yes,Yes,No,No
7590-VHVEG_0690,11.732634393576978,65.68139080901449,964.9118883082624,2,2,1,0,Male,0,Yes,Yes,Yes,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes
7590-VHVEG_0691,16.624336502094916,38.59439898329917,719.9682588485582,1,2,3,0,Female,0,Yes,No,Yes,No,No internet service,Yes,No,No internet service,No,No,Yes
7590-VHVEG_0692,21.254548879340955,19.914906644318485,338.7656569151754,0,2,3,0,Female,0,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes
7590-VHVEG_0693,8.328377507088176,92.32807439704891,582.6383723988982,0,2,2,1,Male,0,No,No,Yes,No,No internet service,Yes,No,No internet service,Yes,No internet service,Yes
7590-VHVEG_0694,3.6594981643240634,18.0,41.75571773166784,0,2,1,1,Female,1,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No internet service,No
7590-VHVEG_0695,28.295989722880694,54.94043256189161,1617.0681177900556,0,2,3,0,Male,0,Yes,Yes,Yes,No phone service,No,No,No internet service,No,Yes,No,Yes
7590-VHVEG_0696,10.216901053096253,83.97360799396677,953.845054690875,1,0,3,1,Male,0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes
7590-VHVEG_0697,26.11359204877331,71.6674947375518,1746.448306373687,0,2,3,0,Female,0,No,No,No,Yes,Yes,No,Yes,No,No,No,No
7590-VHVEG_0698,5.029942583120394,55.31876585052619,351.19240983226155,1,2,2,0,Male,0,No,No,Yes,No phone service,No,No internet service,No internet service,No,Yes,Yes,Yes
7590-VHVEG_0699,19.683641340855825,37.564010586626026,852.865113704014,0,2,0,0,Male,0,Yes,No,No,No phone service,No,No,No internet service,No,No,No,No
7590-VHVEG_0700,22.816417443872336,73.59669532869843,1740.0866127182599,1,2,0,1,Male,1,Yes,No,Yes,Yes,No internet service,No internet service,No,Yes,No,Yes,Yes
7590-VHVEG_0701,1.5964395437136398,40.29013903832818,105.89332218048642,0,1,3,0,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,Yes,No,No,Yes
7590-VHVEG_0702,12.311508041412697,71.64831465795656,868.8177411848518,0,1,0,0,Male,0,No,No,Yes,No,No,No,No internet service,No,Yes,No internet service,Yes
7590-VHVEG_0703,4.330479804957948,68.5229412058689,250.7370066571555,1,2,0,0,Male,1,Yes,Yes,Yes,No phone service,No internet service,No,No,No internet service,Yes,No,No
7590-VHVEG_0704,1.9641677631757464,68.7758227263784,213.64188587484514,0,1,1,0,Female,1,Yes,Yes,No,No,No,No,No internet service,No,No internet service,No,No
7590-VHVEG_0705,72.0,48.99203102051461,3585.760928451204,1,2,0,1,Female,0,No,No,Yes,Yes,No,No,No internet service,No,No,No,Yes
7590-VHVEG_0706,11.673900675582608,115.87522773336974,1320.0021946560464,2,1,3,0,Female,1,No,Yes,No,No,No internet service,Yes,Yes,No,Yes,No,No
7590-VHVEG_0707,49.802118413096956,73.95516584675937,3937.334561627522,0,2,0,1,Female,1,No,Yes,Yes,No,No,No internet service,No,No,No,No,Yes
7590-VHVEG_0708,8.816665028802042,58.03227689450882,360.67125538922,2,2,0,0,Female,1,No,No,Yes,Yes,No internet service,Yes,No,No internet service,Yes,No,No
7590-VHVEG_0709,34.324240530610545,71.6067643265451,2434.6346770828445,0,2,3,1,Female,0,Yes,No,Yes,No,No,No,Yes,No internet service,No,No internet service,No
7590-VHVEG_0710,42.84198668484626,45.63845890189225,1878.1025270474317,0,1,1,1,Female,0,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No
7590-VHVEG_0711,27.163397825074192,55.34238753805234,1541.7048774193106,1,1,3,0,Male,0,No,Yes,Yes,Yes,Yes,No,No,No,No,No internet service,Yes
7590-VHVEG_0712,19.135699321358153,120.0,2101.3875547411208,1,2,1,1,Female,0,Yes,No,Yes,No,No internet service,Yes,Yes,No,No,Yes,No
7590-VHVEG_0713,15.922734405161332,45.81547983894229,856.4343444129945,0,2,2,1,Male,1,No,Yes,Yes,No phone service,No,No,No,No,Yes,Yes,No
7590-VHVEG_0714,12.871299051119244,63.0556824933896,912.1535797526496,1,0,0,0,Male,0,No,No,Yes,No phone service,No,No,Yes,Yes,Yes,Yes,No
7590-VHVEG_0715,72.0,53.59737875625585,3885.7467141930465,2,0,2,0,Female,0,No,Yes,Yes,No,No,No,Yes,No,No,No internet service,No
7590-VHVEG_0716,53.268212134253936,39.00915142938051,2046.9153619369363,0,0,0,0,Male,0,No,No,Yes,Yes,No internet service,No,No,Yes,No,No internet service,Yes
7590-VHVEG_0717,72.0,75.52712475549515,5509.583967452252,2,2,3,0,Male,0,Yes,Yes,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No
7590-VHVEG_0718,3.9818562550831667,65.91180441635522,295.3219705615915,1,2,0,1,Female,0,Yes,No,Yes,No,No,No,No,Yes,No,No,No
7590-VHVEG_0719,39.376540903815226,87.77568272499819,3551.504415714129,2,2,0,0,Male,0,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes
7590-VHVEG_0720,72.0,85.26444800825013,6126.794975240235,0,1,3,1,Male,0,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes
7590-VHVEG_0721,5.998674291023931,87.51769297604989,506.8427146295492,1,1,1,1,Male,0,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No
7590-VHVEG_0722,2.0643095241749063,42.04491567872516,194.56746164794384,0,2,2,0,Female,1,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes
7590-VHVEG_0723,40.541794595658665,81.0240199800774,3348.2253774760825,2,0,2,0,Female,0,No,No,Yes,Yes,Yes,No,No,Yes,No,No internet service,No
7590-VHVEG_0724,25.63281432596009,81.63178765725236,2075.0511445819348,1,1,0,1,Female,0,No,No,Yes,No phone service,Yes,Yes,No,Yes,Yes,Yes,Yes
7590-VHVEG_0725,55.322314239644335,39.4734250448286,2220.5450437849445,0,1,0,0,Male,0,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes
7590-VHVEG_0726,4.516747392425778,57.03459394431901,276.09227023729085,0,1,3,0,Male,0,Yes,No,Yes,No phone service,No,No internet service,Yes,Yes,No,No,Yes
7590-VHVEG_0727,47.581503330956046,28.597197588025793,1407.4180215734339,2,1,0,1,Female,0,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No
7590-VHVEG_0728,6.755393192010688,81.7405658095071,679.1347341230052,1,0,1,0,Female,0,No,No,Yes,No phone service,No internet service,No,Yes,Yes,No,No,Yes
7590-VHVEG_0729,5.36145596896554,81.62556173609934,402.6448148578813,0,0,2,1,Male,1,No,No,Yes,Yes,Yes,No internet service,No internet service,No,No,No internet service,Yes
7590-VHVEG_0730,5.383339696798521,100.75906997795889,477.9650080357472,0,1,0,1,Male,0,Yes,No,Yes,No phone service,No,No,No,Yes,No,No,Yes
7590-VHVEG_0731,50.55309847692026,59.28003730464136,3024.1687561056615,2,2,2,0,Male,0,No,No,Yes,Yes,No,Yes,No internet service,No,Yes,Yes,No
7590-VHVEG_0732,32.82640917047907,76.28673966409491,2450.5643550816917,0,0,1,1,Male,0,No,No,Yes,No phone service,No,No,Yes,No,No,No,No
7590-VHVEG_0733,22.21127869038133,89.69337752563271,1901.1127985487099,0,1,3,0,Male,0,No,Yes,Yes,No,No internet service,No,No,No internet service,Yes,No internet service,Yes
7590-VHVEG_0734,13.333842050342044,46.15271178613271,714.748071882519,2,0,0,1,Female,0,Yes,No,Yes,No phone service,No,No,No,Yes,No internet service,No internet service,No
7590-VHVEG_0735,62.91608001882997,42.350871467057516,2635.830200110247,0,1,0,1,Female,0,Yes,No,Yes,Yes,No internet service,Yes,Yes,No,Yes,No internet service,No
7590-VHVEG_0736,14.949382490923348,46.92786997309588,514.7363935813651,0,2,3,1,Male,0,Yes,Yes,Yes,No,No internet service,No,No,Yes,No,Yes,Yes
7590-VHVEG_0737,50.88247988544209,56.26761329486947,2947.7772729930393,0,2,1,0,Male,0,No,No,Yes,No,Yes,No,Yes,No,No,No internet service,Yes
7590-VHVEG_0738,17.34824643341641,43.23614110884617,706.2560802241505,2,2,1,0,Male,0,No,No,Yes,No,No internet service,Yes,No,No internet service,Yes,No internet service,Yes
7590-VHVEG_0739,14.193586974532113,48.004307250969404,739.1365389827893,0,1,3,1,Female,0,Yes,No,Yes,No phone service,No,No internet service,No,No,Yes,Yes,No
7590-VHVEG_0740,18.634831796988077,87.02287922583113,1730.0008471977599,1,0,2,1,Female,0,Yes,No,Yes,No,No,No,Yes,No,No internet service,Yes,Yes
7590-VHVEG_0741,10.759358262919262,62.591334212642685,692.407328649137,2,0,1,0,Male,0,Yes,No,Yes,Yes,No internet service,No,No,No,No,No internet service,Yes
7590-VHVEG_0742,41.30331938810818,72.6674593414859,2797.8593394486393,0,2,0,1,Male,0,No,Yes,Yes,No phone service,Yes,No,No,No,No,Yes,No
7590-VHVEG_0743,20.95808447086788,51.23208029703562,877.3592540974515,2,2,3,0,Male,0,Yes,No,Yes,Yes,No internet service,Yes,Yes,No internet service,No internet service,No,No
7590-VHVEG_0744,7.927275929911957,49.5908642704415,325.87964609517525,0,0,0,1,Female,0,No,No,Yes,No,No,Yes,No internet service,No internet service,No,Yes,No
7590-VHVEG_0745,68.9501954865175,72.13889723850993,4968.3054067905805,1,0,3,1,Female,0,Yes,Yes,Yes,No,No,Yes,No,No internet service,No internet service,No,No
7590-VHVEG_0746,14.529952270761338,68.15155820008513,1110.253046577892,0,1,0,1,Female,0,Yes,No,No,Yes,No,No,No,Yes,No,No,No
7590-VHVEG_0747,23.528471465332903,84.44966695770172,2016.1049436030316,1,1,3,0,Male,0,No,Yes,No,No,No,No,Yes,Yes,No internet service,Yes,Yes
7590-VHVEG_0748,71.08486826128879,97.53982495009981,7195.33294070421,0,2,1,1,Male,0,Yes,Yes,Yes,No,Yes,Yes,No internet service,Yes,No internet service,Yes,Yes
7590-VHVEG_0749,29.36397911571992,47.714694893089884,1251.9506305880368,0,1,0,0,Female,0,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes
7590-VHVEG_0750,3.7294384757333927,86.52961344409452,334.83605275875175,2,2,1,1,Female,0,No,Yes,Yes,Yes,No internet service,Yes,No,Yes,No,No internet service,Yes
7590-VHVEG_0751,72.0,38.00484580767093,2691.80180947562,0,1,0,0,Female,0,Yes,No,Yes,No,No internet service,No internet service,No,No,No,Yes,Yes
7590-VHVEG_0752,29.64230786804479,116.84446707008209,3487.003465163128,2,1,0,1,Female,0,Yes,No,Yes,Yes,No,No,No,No internet service,Yes,No internet service,Yes
7590-VHVEG_0753,12.234789466539281,45.34239867154178,729.9221470319934,0,1,0,1,Male,0,No,Yes,Yes,No,No,Yes,No,No,No internet service,No,No
7590-VHVEG_0754,4.499304618492774,82.265764243919,551.6301265231373,0,2,3,1,Male,0,Yes,No,Yes,No phone service,Yes,No,No,No,No,No,Yes
7590-VHVEG_0755,47.40004187040801,37.81899153138336,1798.0678190138217,2,1,0,0,Male,1,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes
7590-VHVEG_0756,29.03326522688557,61.19772784633003,1862.9212526621395,0,1,3,0,Male,1,No,Yes,No,No,No,No,No,No internet service,Yes,No internet service,No
7590-VHVEG_0757,22.872415741470846,103.6433285538379,2392.128299577766,2,2,0,0,Female,1,Yes,No,Yes,No,No,No internet service,No,No internet service,Yes,Yes,No
7590-VHVEG_0758,67.29909991609335,44.55739620034818,2891.1432685551495,0,0,2,0,Male,1,Yes,No,Yes,Yes,No,No,Yes,No internet service,No,No internet service,Yes
7590-VHVEG_0759,46.61970041088216,120.0,5595.796089526345,0,1,3,0,Female,1,Yes,No,Yes,No,No,Yes,No,No internet service,No,Yes,Yes
7590-VHVEG_0760,4.934739603790226,64.86811007227385,269.5962902555225,1,1,3,0,Female,1,No,Yes,Yes,No,No,No internet service,Yes,No,Yes,No,Yes
7590-VHVEG_0761,11.206876541874013,89.39281344956665,995.5372816107272,0,2,0,1,Male,0,Yes,No,Yes,No,No internet service,No internet service,Yes,No,Yes,Yes,No
7590-VHVEG_0762,8.570088556465137,75.07361433759007,558.1788347150284,0,0,2,1,Female,0,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes
7590-VHVEG_0763,40.871041856052344,76.42600163990917,3139.1250137836996,1,2,0,0,Female,1,Yes,No,Yes,Yes,Yes,Yes,No,No internet service,No internet service,Yes,No
7590-VHVEG_0764,1.023226195735138,29.347157071422387,60.59380518352212,0,0,1,0,Male,0,No,Yes,Yes,Yes,No internet service,Yes,No,No internet service,Yes,No,Yes
7590-VHVEG_0765,25.31140669158429,53.17868017554885,1416.4525107470997,0,0,2,1,Male,1,No,No,Yes,No phone service,No,No,Yes,No,No,No internet service,Yes
7590-VHVEG_0766,43.12241147579336,94.8994115620926,4123.277468627987,2,2,1,0,Male,1,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No internet service,Yes
7590-VHVEG_0767,62.81002033157814,56.39196995575007,3705.441664341332,2,2,1,0,Male,1,Yes,No,Yes,Yes,No internet service,No,No,Yes,No,No,No
7590-VHVEG_0768,12.560237806352783,68.47080206794533,1079.229800773539,0,2,0,1,Female,0,Yes,No,Yes,No,Yes,Yes,No,No internet service,No,No,No
7590-VHVEG_0769,51.65423890623009,26.31444679077122,1318.7995471906172,1,1,0,0,Male,0,Yes,No,Yes,No,No,No internet service,No internet service,No,Yes,No,Yes
7590-VHVEG_0770,3.51731655296332,51.560576474981396,278.36164798403564,1,1,0,1,Male,0,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No
7590-VHVEG_0771,56.21231871635063,93.07598244078663,5443.476807589786,1,2,3,0,Male,0,Yes,No,Yes,No,Yes,Yes,No,No internet service,Yes,No,Yes
7590-VHVEG_0772,4.091388915842125,32.934264201826494,234.35914953200052,0,1,0,0,Female,1,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes
7590-VHVEG_0773,15.189438936295929,82.9269759249041,1331.3465863756921,2,0,2,0,Male,1,No,Yes,Yes,No,Yes,No,Yes,No internet service,No,Yes,No
7590-VHVEG_0774,47.880160899794696,69.44445346462464,3142.8259153074964,0,1,3,0,Female,1,No,No,Yes,No,No internet service,No,No internet service,No,No internet service,Yes,Yes
7590-VHVEG_0775,4.872653697612485,59.10111284942054,232.17166283015223,1,1,2,0,Female,0,Yes,Yes,Yes,No,No,No,No,No,No internet service,No,Yes
7590-VHVEG_0776,7.811790673342528,58.00188644194982,411.88820054617213,2,1,2,0,Female,0,Yes,Yes,Yes,No phone service,Yes,No,No,No,Yes,No,Yes
7590-VHVEG_0777,38.431292929347165,52.72425754805032,2164.980457630099,1,2,2,0,Female,1,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes
7590-VHVEG_0778,38.19288515975084,54.95072569857593,2025.665801912537,2,2,1,0,Female,0,No,Yes,Yes,Yes,Yes,No internet service,No internet service,No,Yes,No internet service,No
7590-VHVEG_0779,30.745326262121722,88.24350562027894,2704.5379028115785,0,2,1,1,Male,1,No,No,Yes,No phone service,No,Yes,No,No internet service,Yes,Yes,No
7590-VHVEG_0780,35.52005127262851,54.198904643880645,2009.1754172719197,0,2,3,1,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,Yes
7590-VHVEG_0781,23.474073035869147,110.18975805480768,2509.0324934282826,2,1,3,0,Female,0,Yes,Yes,Yes,No,Yes,No internet service,No,No,Yes,Yes,No
7590-VHVEG_0782,8.702510977782298,72.4883125760803,658.7393044599876,0,1,2,1,Female,1,No,Yes,Yes,No,No,No,No internet service,No internet service,Yes,No,No
7590-VHVEG_0783,12.725495813797902,50.593451774293186,658.7040992094633,1,1,0,0,Female,0,No,No,No,No,No,No,No,Yes,Yes,No,Yes
7590-VHVEG_0784,6.012038235495955,89.33414881214036,624.79133091927,0,2,1,0,Male,0,No,No,Yes,Yes,Yes,No internet service,Yes,No,Yes,No,Yes
7590-VHVEG_0785,71.72628417970955,80.59739857691442,5846.836828585805,1,1,1,0,Male,0,Yes,No,No,No,No internet service,No,No,No,Yes,No internet service,Yes
7590-VHVEG_0786,26.268271639097957,23.645588994308532,683.8579560814709,1,1,3,0,Female,0,No,Yes,Yes,Yes,No,No,No internet service,No,No,Yes,Yes
7590-VHVEG_0787,15.36736978437067,39.138216074561555,621.5299561575536,0,0,2,0,Female,0,No,No,Yes,No,No,No,No,No internet service,Yes,No,Yes
7590-VHVEG_0788,18.597225189634898,62.11449246993969,987.5616069167647,0,1,2,0,Female,0,Yes,No,Yes,Yes,No internet service,No,No,No internet service,No internet service,No internet service,Yes
7590-VHVEG_0789,72.0,25.409801639495065,1843.4719308122942,1,1,2,0,Male,0,No,No,Yes,No,Yes,No,Yes,Yes,No internet service,Yes,Yes
7590-VHVEG_0790,4.99408650385502,117.26324754929031,591.1532205146432,0,1,0,1,Female,0,Yes,No,Yes,No phone service,Yes,No,No,No,No internet service,No,Yes
7590-VHVEG_0791,26.473338273256623,85.55580455098354,2341.6022302959323,1,2,3,1,Female,0,No,Yes,Yes,Yes,No internet service,Yes,Yes,Yes,No internet service,No internet service,No
7590-VHVEG_0792,21.14983322379532,64.66667882408845,1325.3966377659342,1,0,0,0,Female,0,Yes,No,No,Yes,Yes,No internet service,No,No,Yes,Yes,No
7590-VHVEG_0793,28.36032954009218,56.43233615966841,1604.6195586784058,0,2,2,0,Male,0,Yes,No,Yes,No,No,No internet service,Yes,No,No,Yes,No
7590-VHVEG_0794,1.0,50.00840864102503,57.34450745791261,1,0,0,0,Female,0,Yes,No,No,No,No internet service,No internet service,No,No,Yes,Yes,No
7590-VHVEG_0795,61.700805676220895,18.0,1039.3590367734892,0,2,0,0,Female,0,Yes,No,Yes,No phone service,Yes,No,No,No,No,No internet service,No
7590-VHVEG_0796,72.0,21.678158708859257,1445.4996616967258,0,1,0,0,Female,1,Yes,No,Yes,Yes,No,Yes,No internet service,No,No,Yes,No
7590-VHVEG_0797,24.98146391830193,112.52801828169018,2849.36871055157,0,2,3,0,Female,0,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes
7590-VHVEG_0798,35.78612221577875,104.33999098081463,3834.699976797841,1,0,2,0,Male,0,No,No,Yes,No phone service,No,Yes,No internet service,No,Yes,Yes,No
7590-VHVEG_0799,72.0,50.60555612689899,3581.109044894419,2,2,1,1,Female,0,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes
7590-VHVEG_0800,36.851923601775546,87.69997890456143,3210.136170013829,0,2,3,1,Female,0,No,Yes,Yes,Yes,Yes,No internet service,No internet service,No,No,No internet service,No
7590-VHVEG_0801,4.965315273723651,77.66051937492577,468.5638850401459,0,0,2,1,Female,0,No,Yes,Yes,Yes,No,No,Yes,No internet service,No,No,Yes
7590-VHVEG_0802,25.761064495576807,80.60719891622105,2169.1980973895306,0,0,2,0,Male,1,Yes,Yes,Yes,No,Yes,No internet service,No internet service,No,No,Yes,Yes
7590-VHVEG_0803,27.99662571102045,29.37055588748236,845.4190069376825,1,1,1,0,Female,0,Yes,No,Yes,No,Yes,No internet service,No internet service,No,Yes,Yes,No
7590-VHVEG_0804,16.556235117684633,19.795551936746,369.15997209210985,0,0,0,0,Female,0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes
7590-VHVEG_0805,40.004709116501765,94.56485897674723,3836.2446598563674,1,0,0,0,Female,0,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes
7590-VHVEG_0806,72.0,18.0,1367.1033980261727,0,2,0,0,Male,1,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No
7590-VHVEG_0807,72.0,61.29516146543712,4306.1096863402645,2,1,2,0,Male,0,No,Yes,Yes,No,No internet service,No,No,Yes,No,Yes,No
7590-VHVEG_0808,17.98092888910853,55.80744184455532,1195.190682194139,1,2,0,0,Male,1,Yes,No,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,Yes
7590-VHVEG_0809,3.6053611365535256,53.49622595808979,220.2736042658586,2,2,1,0,Male,0,No,No,No,No phone service,No,No,No internet service,No,No internet service,Yes,Yes
7590-VHVEG_0810,72.0,72.86127055726642,5318.994691407246,0,2,1,1,Female,0,Yes,No,Yes,Yes,No,No,Yes,No,No internet service,Yes,Yes
7590-VHVEG_0811,54.771543324553285,48.06018925553871,2556.150313122456,1,0,0,0,Female,0,No,No,Yes,No,No internet service,No internet service,No,No,Yes,Yes,Yes
7590-VHVEG_0812,3.9943787915119016,74.8933865616262,280.5624853886954,1,1,3,0,Female,0,No,No,Yes,No,Yes,Yes,No,No,No internet service,Yes,No
7590-VHVEG_0813,72.0,68.52888536727987,4971.77811653681,1,1,3,0,Male,0,Yes,Yes,Yes,Yes,Yes,Yes,No internet service,Yes,No,No internet service,No
7590-VHVEG_0814,61.1827179368059,117.46830885126062,7006.58963471057,0,1,0,1,Male,0,No,Yes,Yes,Yes,No,No,Yes,No internet service,Yes,No,Yes
7590-VHVEG_0815,21.946541579059478,30.364765204546764,576.287576979777,2,1,3,0,Male,0,No,No,Yes,No,No internet service,No,No,No internet service,No internet service,Yes,Yes
7590-VHVEG_0816,26.841413604872248,65.73172459762067,1691.8038590085816,0,2,1,0,Male,0,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No
7590-VHVEG_0817,15.274945302270407,75.78362749694409,1029.7270943676774,0,2,3,1,Male,0,No,No,Yes,No,Yes,No internet service,No internet service,Yes,No,No,No
7590-VHVEG_0818,1.6895444772988135,58.589936111692595,109.59857400863474,0,0,0,0,Female,0,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes
7590-VHVEG_0819,12.247946589022234,31.573122302804045,379.29764940679166,1,1,0,0,Male,0,Yes,No,Yes,No phone service,No,No,Yes,No,No,No,Yes
7590-VHVEG_0820,48.71423733198536,96.42756951637986,4839.766237769522,1,1,3,0,Female,1,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No
7590-VHVEG_0821,1.0,73.42335825360131,0.0,0,2,3,0,Male,0,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No
7590-VHVEG_0822,12.171416897705061,33.32758217683515,429.11873470760366,0,2,1,1,Male,1,Yes,Yes,Yes,No,No,No,No internet service,Yes,No,Yes,Yes
7590-VHVEG_0823,15.233342845640346,75.9666990639565,1069.2177729607201,1,1,3,0,Female,0,Yes,Yes,Yes,No,Yes,Yes,No,No internet service,Yes,Yes,No
7590-VHVEG_0824,23.126490723716454,107.53915175132141,2315.2891851065165,0,1,2,0,Female,1,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes
